0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,anomaly_score,predict
0.20479529821813736,0.20486836274962666,0.20481375649967895,0.2048611211466536,0.20476899186438532,0.20484780884666084,0.20480698926373314,0.2049310632622673,0.20471887708958175,0.20397311207627566,0.20026376007644636,0.20015335265201392,0.20009962308036974,0.20017143864550882,0.20012535899275988,0.2001424662289707,0.20015304041042636,0.20015369491683105,0.20026600581401843,0.20030507804498499,0.20033223705845687,0.20034269114699427,0.20034409022949237,0.20033962277293188,0,0,0,0,1,0,0,100.0,1
0.20074886941524397,0.2007682464076105,0.20074505646508817,0.2007575281146529,0.20076476971762594,0.20076645101848203,0.200832081798329,0.2007879716694401,0.20061931317498977,0.20015451755332136,0.20021071503443646,0.2001777495283651,0.20018058372123682,0.2002099464397594,0.20018709275740829,0.20022002223560414,0.20014305468427032,0.20011328965447148,0.20021617325757285,0.20027863958902284,0.2002664501578161,0.2003061528766037,0.2003160365237792,0.2003006646302377,0,0,0,0,1,0,0,7.4991479719629,1
0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0,0,0,0,1,0,0,4.72045710447557,1
0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0,0,0,0,0,1,0,4.7751598878544055,1
0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0,0,0,0,0,0,1,4.648334128645825,1
0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,1,0,0,0,0,0,0,4.650875920270256,1
0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0,1,0,0,0,0,0,4.718097264889286,1
0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0,0,1,0,0,0,0,4.716510318400228,1
0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0,0,0,1,0,0,0,4.630707994115289,1
0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0,0,0,0,1,0,0,4.72045710447557,1
0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0,0,0,0,0,1,0,4.7751598878544055,1
0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0,0,0,0,0,0,1,4.648334128645825,1
0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.19994278773372534,0.20009325215105433,0.2001654039763646,0.20018586780964168,0.20021981207299713,0.20019040732195315,0.20020369560336224,0.2001686464851585,0.2007893347240627,0.20057290326671554,0.20076555632624074,0.2007594976385129,0.20059587103733903,0.20040102628205497,0.20054194931702557,1,0,0,0,0,0,0,3.958548024818345,1
0.20074197608173397,0.20069034213151402,0.20068828253796528,0.2007086803201373,0.20074023473441874,0.20070845814823846,0.2007757161871283,0.2008056913795342,0.20049113800329593,0.2014622333591947,0.20206071041286064,0.20207521763739042,0.2014905392600363,0.20095210266087077,0.2010774736629225,0.20100517772611026,0.20105427771575424,0.20130296012630894,0.20155399635806218,0.20153553207187466,0.2017199947943723,0.2018150363299092,0.20170425061278413,0.20164802310843946,0,0,0,0,1,0,0,27.2288718428663,1
0.20166152155245556,0.20174578474857568,0.20173669971930683,0.2016834745379195,0.2017558845630041,0.20175357877897288,0.20176592433097337,0.20171377398120474,0.2014583843811634,0.20053452157002918,0.2002650150474425,0.20027148205109258,0.20027947423480497,0.2002418671374416,0.20023382091191597,0.20025373832241483,0.20028009871798008,0.20027136796282022,0.20026720674320136,0.20028562299222155,0.20029259438612845,0.200268497742073,0.2002763338049916,0.20029743413073564,0,0,0,0,0,1,0,26.823337746633193,1
0.20068186957612846,0.20068012222416728,0.20067483813576242,0.20070299992510207,0.20071033159776383,0.20067502427978576,0.20070813990200498,0.20075570270229484,0.20066377757798765,0.20032706705832437,0.20021807072568187,0.20038120494589073,0.20018172460396058,0.20012591742482996,0.20013745234963196,0.200121131722036,0.20012783290687672,0.20014337893514972,0.20016600444095606,0.20025671062214256,0.20024141678899798,0.20025109027356647,0.2002730912961977,0.20025549768366782,0,1,0,0,0,0,0,6.532884917467972,1
0.20026745293368386,0.2002473313652239,0.20026942245754387,0.20025878822962903,0.20025904642940337,0.2003114009371331,0.20028344931040046,0.2002736677422055,0.20023307033117665,0.20029279854408955,0.20046519793294468,0.2004223307657601,0.2005566006530573,0.20053521210430936,0.20127655169357636,0.20049028534357605,0.2004894927303153,0.2004490034029129,0.20058107558980537,0.2006498407948198,0.20072061755621562,0.20072933029743775,0.20075161353842697,0.20080207057804766,0,0,1,0,0,0,0,5.986181837966842,1
0.20073582131967146,0.20076612076295672,0.20074550080888587,0.20076679328329916,0.20074951791700277,0.2007542555826294,0.2007652861171746,0.20072512104065157,0.20069166315361522,0.20045797434390938,0.20047224138260256,0.20046448938472677,0.2006450851152554,0.20060588678672464,0.20019609372163433,0.20018141836701894,0.2001707361019368,0.2001787342902951,0.20017736523102655,0.20021481620759615,0.20022617099302073,0.20020432609118327,0.20024489347898258,0.20023766388530134,0,0,0,1,0,0,0,8.308428018413565,1
0.2002797324345793,0.2002906068483307,0.20034847962565597,0.20025406857794015,0.20024936093554305,0.2002785014821668,0.20028795879948236,0.2002628773934969,0.20027662803264143,0.20017412272223264,0.20018539944726035,0.20019564937783663,0.20021761437259236,0.20016055222246557,0.20040023967344014,0.2003942830646928,0.2009804205710042,0.20095594563425614,0.2010297307232552,0.20110395415140603,0.20115863846175064,0.20115569018060656,0.20116684080807004,0.20119704417702067,1,0,0,0,0,0,0,10.113682856427738,1
0.20121032645378384,0.20119810099470165,0.20122940921850055,0.2011897545368803,0.201210524607099,0.20118789910129267,0.20119855734779116,0.2011723710869574,0.2011999384163515,0.20101257544987708,0.20104146980601834,0.20105102319766852,0.20103939219853187,0.20102580368482703,0.20100530382367446,0.20099959941005555,0.20090158557479093,0.20052610305645685,0.20021249240962719,0.20024037198060884,0.20023077055179134,0.20026013327031392,0.20025607412967564,0.20026330372335685,0,1,0,0,0,0,0,20.281225161476144,1
0.20071338796253438,0.20072546330546873,0.20071829375824665,0.20073869154041865,0.20075456782421697,0.2007300928874689,0.2007892926915413,0.20076884687220198,0.20063460100348843,0.2010564333836376,0.20152252600882356,0.20186641808500075,0.2021510202874168,0.20217852757035173,0.2024473735818878,0.20269227907016218,0.20141142204546503,0.20024421495399422,0.20207561994866668,0.2024792522470486,0.20246901432576414,0.20244957728693846,0.2024308007591634,0.2024687861492194,0,0,0,1,0,0,0,42.57286691980376,1
0.20246581985413756,0.20258520422421236,0.20256592330618048,0.2025543283349193,0.20253347419965778,0.20250421356011575,0.20253774350290307,0.20256233853256944,0.20255886784723076,0.20045360896632944,0.20021342312974397,0.20076543022867654,0.2029693574512472,0.20298817000689776,0.2029205817124826,0.20278880975788588,0.2023524941717906,0.20220302652568348,0.20238984907402557,0.20259691928839182,0.2024876227234536,0.2025239688451749,0.20254859389807084,0.2025000523404969,0,0,0,0,1,0,0,70.80583514197829,1
0.20252492958852125,0.20247804531321975,0.202568559345737,0.20264364744289953,0.2026357633428136,0.2026567195570557,0.20255865768462375,0.20266534823323504,0.20258927537414248,0.2018694744497713,0.20115061025016276,0.20098102103559567,0.20069479157413675,0.20020657783340126,0.20018294955172716,0.20019683229308183,0.20018606596295688,0.20015599469621637,0.200195060922537,0.20020190621887968,0.20026264321230625,0.2002002789598368,0.20025105424569098,0.2002557799020258,0,0,0,0,0,1,0,48.309874426514895,1
0.20025816975109983,0.20027683219060252,0.2002695965922754,0.20025796559313874,0.2002529937463214,0.200255695836983,0.20027945021622132,0.20030494594277484,0.20023906296779945,0.20040511544592282,0.2009350014293059,0.20099520400924603,0.201312171253142,0.20159483995957353,0.20155756311773546,0.20152273617143057,0.20158614523228913,0.20155803748476273,0.20162301375820502,0.20162447889180818,0.20163752098273477,0.20162676065725574,0.20169121452650346,0.20167502600111759,1,0,0,0,0,0,0,25.28549515334642,1
0.20166658947360752,0.2016988644453987,0.20168288007797394,0.20168637478189627,0.20164850348011265,0.20168800804558504,0.20167148326002796,0.20167620291171687,0.20170080995067505,0.20143953579763735,0.20155202683420217,0.20184319211460292,0.2020590471259423,0.20198362276860854,0.20152202161856672,0.2015596287159301,0.20159153740432048,0.20150462615935202,0.20114243192242703,0.2014304087358471,0.20141548719074923,0.20138177710858446,0.2013628804878911,0.20137599463456868,0,1,0,0,0,0,0,41.31617843770647,1
0.20136547449492623,0.20134956218325245,0.20137638493655313,0.20138471938508265,0.20137209761937008,0.20133928222944658,0.20137492580759586,0.20131108441223144,0.20116805374654478,0.20070492741644066,0.20128705982392697,0.20157466434930035,0.2016162465222592,0.2015570046856654,0.2015690199821406,0.2020926070919592,0.20213208163420202,0.20243798832032323,0.20251062652195256,0.20049089781745932,0.20011900007273628,0.20010383233715592,0.20007098091935693,0.200066123160812,0,0,1,0,0,0,0,33.49420941435349,1
0.20012432619366258,0.2001181834408919,0.2001223686790944,0.20012012894616824,0.20012859549690787,0.20015002607817722,0.20011825549664286,0.20011729475329654,0.20014170964358544,0.20024299000622764,0.2002271077177834,0.2001892424206457,0.20059653755303555,0.20102917229118514,0.20163683645310052,0.2006753245120815,0.2007066267312345,0.2005534842418276,0.2005353141832899,0.200366415503003,0.2003250314833593,0.20031229562937436,0.200254711075053,0.20016673100311175,1,0,0,0,0,0,0,7.291153278275114,1
